row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Status
ENSG00000019186	13.9194911038103	-3.87296662377293	1.12550865094011	-3.44108116853471	0.000579394697052212	0.00669331249950858	Downregulated
ENSG00000019991	1233.35997195144	-1.02160383626377	0.26195392355227	-3.89993714318205	9.62176647980846e-05	0.00155023035464574	Downregulated
ENSG00000019995	2150.37632011757	0.983999425741363	0.111190356553727	8.84968315814235	8.77681111587439e-19	1.95477653455761e-16	Downregulated
ENSG00000020577	3148.94122875977	1.21223080969019	0.164183173551301	7.38340466607813	1.54292157839691e-13	1.69330052933487e-11	Downregulated
ENSG00000023909	1934.52231292628	1.2568505385965	0.192554157145109	6.52725735570245	6.6984897651357e-11	4.74059006976543e-09	Downregulated
ENSG00000025423	166.278747710437	-2.18837996620549	0.47922191776005	-4.56652729164451	4.95870504054593e-06	0.000117895742290531	Downregulated
ENSG00000025708	200.111922490569	1.47757132802792	0.311959478103778	4.73642069479415	2.17525805774348e-06	5.60276926607567e-05	Downregulated
ENSG00000026950	695.307796772567	-0.820947093915221	0.176060944854169	-4.66285748151137	3.11848726251472e-06	7.74253927717794e-05	Downregulated
ENSG00000028137	526.87074836723	0.838148328274974	0.223031602206219	3.75798012471796	0.000171290483082807	0.00248486050410834	Downregulated
ENSG00000031081	338.864935488171	-0.766853200100107	0.228772595993078	-3.35203260150665	0.000802205714629081	0.00868434992713184	Downregulated
ENSG00000031698	2854.40174470785	-0.517718208438925	0.108829478810546	-4.75715048989794	1.96344797997589e-06	5.12696890633359e-05	Downregulated
ENSG00000031823	1567.98226075845	-0.547513512918817	0.130488999157753	-4.19585954718611	2.71838673315258e-05	0.000521799329196398	Downregulated
ENSG00000032742	228.288602398995	-0.708636631127259	0.136468905538609	-5.19266002999323	2.07310540377175e-07	7.02397792843919e-06	Downregulated
ENSG00000033867	2356.63321774993	-1.02187298050178	0.166030257414651	-6.15473948191092	7.52010091302833e-10	4.380458781839e-08	Downregulated
