cell,tSNE_1,tSNE_2,cluster
C14.MAA000909.3_10_M.1.1,8.32940422430728,-10.5991818432421,17
C14.MAA000914.3_9_M.1.1,4.8401885146718,-37.6257125838059,5
C14.MAA000927.3_9_M.1.1,20.5946145673943,-16.1411139867479,6
C14.MAA000934.3_9_M.1.1,-10.493975981762,-1.55891937030878,19
C14.MAA000936.3_9_M.1.1,-4.48209578514348,0.0750257083960613,19
C14.MAA000937.3_8_M.1.1,11.8219901170096,-15.4380508275755,17
C14.MAA000938.3_8_M.1.1,18.585850573948,-9.96582645084282,6
C14.MAA001539.3_56_F.1.1,-26.8276379043229,19.6006899576811,16
C14.MAA001632.3_56_F.1.1,12.7377200302139,-16.5966414980676,17
C14.MAA001865.3_38_F.1.1,-39.6823519728962,-3.22792057712345,3
C14.MAA001867.3_39_F.1.1,-7.15703612814929,-2.30134154721368,19
C14.MAA001869.3_38_F.1.1,12.37308521406,-15.5682722437005,17
C14.MAA001871.3_39_F.1.1,9.02675052970594,-17.0508954125989,17
C14.MAA001872.3_39_F.1.1,9.94226009225503,-15.8562041552315,17
C14.MAA001873.3_38_F.1.1,10.490630178065,-15.7372686778536,17
C14.MAA001887.3_39_F.1.1,-15.6917552154664,24.8773220862731,8
C14.MAA001894.3_39_F.1.1,-12.1345616806098,15.1819168004637,9
C15.B000126.3_39_F.1.1,20.9083927539586,-14.8208705395965,6
C15.B000634.3_56_F.1.1,-4.03311058779422,-15.4350368811572,4
C15.B000825.3_38_F.1.1,29.5746169766929,-17.9673179010099,11
C15.B000826.3_39_F.1.1,27.7248413203669,-3.68364766291382,0
C15.B000827.3_38_F.1.1,3.43333165469605,-41.6746627412088,5
C15.B000971.3_39_F.1.1,-1.00165715400048,11.3266418752787,2
C15.B001176.3_56_F.1.1,26.5066024284634,2.70861673747822,0
C15.B001216.3_38_F.1.1,1.89924091656219,15.9922152800699,2
C15.B001689.3_38_F.1.1,25.6830696519801,-6.23030245818151,0
C15.B001960.3_56_F.1.1,3.27041762330714,19.0805564217109,2
C15.B002010.3_39_F.1.1,-34.5014072786568,-0.75815308547424,3
C15.B002011.3_38_F.1.1,-8.44476741118085,-7.5652333512214,4
C15.B002423.3_39_F.1.1,3.4022968370501,-33.0792654332144,5
C15.B002427.3_39_F.1.1,-41.5557068172197,5.39791267782779,3
C15.B002428.3_38_F.1.1,-9.89808875946765,-9.22604747336785,4
C15.B002429.3_38_F.1.1,-2.97376168634951,2.43591767205417,19
C15.B002431.3_39_F.1.1,-18.19071664609,2.23897978834683,14
C15.B002762.3_39_F.1.1,19.698907578523,-32.8045179572601,13
C15.B002765.3_38_F.1.1,17.8928353265886,-32.6500703758259,13
C15.B002769.3_39_F.1.1,22.6903415204725,-27.3091879125227,13
C15.B002777.3_39_F.1.1,-17.28448509697,31.6288005695234,7
C15.B002955.3_56_F.1.1,7.99973401627969,-34.7601600087335,5
C15.B003279.3_38_F.1.1,30.4340689889511,-17.0783666582826,11
C15.B003281.3_39_F.1.1,35.218501474877,-1.00874247793131,0
C15.B003283.3_38_F.1.1,19.443318375468,-17.9321697750303,6
C15.B003292.3_39_F.1.1,29.9218488237164,3.34520656548181,0
C15.D041894.3_9_M.1.1,-23.0743142263298,35.2118575505157,7
C15.D041904.3_10_M.1.1,-19.9966133271543,34.972803769219,7
C15.D041911.3_8_M.1.1,-34.4693540083023,30.4475966339323,7
C15.D041912.3_8_M.1.1,21.3778309197757,29.5765967010082,15
C15.D042044.3_9_M.1.1,18.7761393171862,-0.407674978719174,18
C15.D042105.3_11_M.1.1,21.2450134245969,-31.1578317663764,13
C15.D042186.3_8_M.1.1,16.0155101767605,-38.1128208472141,13
C15.D042193.3_8_M.1.1,18.2334077157919,8.0766586816048,18
C15.D042475.3_9_M.1.1,20.7330870462735,-32.9486167518541,13
C15.D042479.3_8_M.1.1,19.479947686758,2.46698352335345,18
C15.D045058.3_39_F.1.1,15.4809724069327,35.4665283871259,15
C15.D045067.3_38_F.1.1,-3.19543319097742,-2.94061260439379,19
C15.D045140.3_38_F.1.1,16.1991405890539,35.5619419492051,15
C15.MAA000385.3_10_M.1.1,17.3388102408689,20.773308098639,2
C15.MAA000400.3_8_M.1.1,-0.249453963391169,-13.2462424602294,4
C15.MAA000409.3_10_M.1.1,23.7722932295269,34.9344005190265,15
C15.MAA000427.3_11_M.1.1,17.4967225981502,-14.6602776831292,6
C15.MAA000435.3_10_M.1.1,21.4123849769769,-14.4644138243586,6
C15.MAA000441.3_10_M.1.1,20.9003238299692,39.7658864299316,15
C15.MAA000496.3_10_M.1.1,-11.9782819659596,-17.9346034104787,1
C15.MAA000559.3_8_M.1.1,2.90445109155805,-37.3684576103729,5
C15.MAA000564.3_10_M.1.1,-13.6326386953078,15.7606088779375,9
C15.MAA000586.3_8_M.1.1,-2.94080786186848,0.608737499208498,19
C15.MAA000590.3_9_M.1.1,32.0679105385489,-19.278954989925,11
C15.MAA000596.3_9_M.1.1,-5.79511106115101,28.0489736248484,8
C15.MAA000600.3_8_M.1.1,-9.78830748273164,28.28550507737,8
C15.MAA000603.3_10_M.1.1,29.4285390697909,-2.11915935582712,0
C15.MAA000605.3_10_M.1.1,28.326404230314,-11.7371640524768,11
C15.MAA000611.3_8_M.1.1,7.28970300836767,-16.7383535094985,17
C15.MAA000612.3_9_M.1.1,12.5642998087409,-15.9920763511463,17
C15.MAA000614.3_10_M.1.1,22.500228727049,-18.4836808465879,6
C15.MAA000617.3_10_M.1.1,34.4869297926557,-1.09023670124898,0
C15.MAA000638.3_9_M.1.1,-18.406327529089,8.97697215192458,9
C15.MAA000639.3_9_M.1.1,23.4915617540207,33.1653313872077,15
C15.MAA000652.3_10_M.1.1,17.1726269759252,4.41120757817264,18
C15.MAA000776.3_10_M.1.1,0.142638422696439,-39.8672761023032,5
C15.MAA000779.3_11_M.1.1,15.5253493764323,19.5802080418422,2
C15.MAA000801.3_11_M.1.1,-15.5600011027631,-1.56434896411268,14
C15.MAA000844.3_10_M.1.1,9.46633682638632,16.0045960895664,2
C15.MAA000848.3_10_M.1.1,-14.9654665804548,28.7311740437427,8
C15.MAA000871.3_11_M.1.1,9.45468104684726,-15.0171079875494,17
C15.MAA000880.3_11_M.1.1,-1.98540778993136,-38.5686509327703,5
C15.MAA000903.3_11_M.1.1,-8.20910182425627,-3.44474508358865,19
C15.MAA000909.3_10_M.1.1,8.42053051303429,-12.3492083312432,17
C15.MAA000917.3_11_M.1.1,-28.7777283138801,1.02426654385262,3
C15.MAA000919.3_10_M.1.1,-2.81884622363041,-10.5886794618785,4
C15.MAA000920.3_11_M.1.1,0.15691497652943,-15.6531755112762,4
C15.MAA000936.3_9_M.1.1,-1.57571476800271,-2.02345591927758,19
C15.MAA000942.3_8_M.1.1,-12.0695823652991,14.4353393259342,9
C15.MAA000944.3_9_M.1.1,-10.2717758058101,20.5954660537224,9
C15.MAA001454.3_38_F.1.1,19.2026816391713,-31.5538575148888,13
C15.MAA001539.3_56_F.1.1,-28.2767270679661,18.8510007931979,16
C15.MAA001632.3_56_F.1.1,7.96544417740708,-15.406330631762,17
C15.MAA001844.3_38_F.1.1,-10.982714081427,26.7664693073399,8
C15.MAA001865.3_38_F.1.1,-8.41003114677684,-18.5558508546775,1
C15.MAA001871.3_39_F.1.1,10.7593745323374,-18.964019626022,17
C15.MAA001872.3_39_F.1.1,8.10445715630966,-14.9805393970557,17
C15.MAA001884.3_38_F.1.1,18.1814320917983,14.1521569584561,18
C15.MAA001887.3_39_F.1.1,-15.3106664183375,26.5475132744276,8
C15.MAA001889.3_38_F.1.1,-13.4665790585966,3.54706810979543,14
C16.B000126.3_39_F.1.1,18.1655361865178,-13.906489666935,6
C16.B000127.3_38_F.1.1,-19.3744704489906,-25.9731566973111,1
C16.B000166.3_56_F.1.1,-31.0980338224575,-6.1196458503135,3
C16.B000168.3_57_F.1.1,5.89168995556083,30.573481027057,10
C16.B000634.3_56_F.1.1,-2.07142150705251,-13.7071814496126,4
C16.B000636.3_56_F.1.1,-28.2687145099834,3.11066088861745,3
C16.B000825.3_38_F.1.1,26.0091735440847,-4.25695766424297,0
C16.B000826.3_39_F.1.1,37.121973561716,1.4263013080397,0
C16.B000971.3_39_F.1.1,9.21402436237547,18.9957774226416,2
C16.B001176.3_56_F.1.1,26.8168433219055,-3.07399922131475,0
C16.B001689.3_38_F.1.1,40.9288603043243,-2.45105611901734,0
C16.B001750.3_38_F.1.1,17.3360596992601,19.8889668658782,2
C16.B002010.3_39_F.1.1,-7.54618834846899,-3.91704773015235,19
C16.B002011.3_38_F.1.1,-8.52841303878183,-6.65363237877493,4
C16.B002309.3_57_F.1.1,8.17765039452352,32.3970695920382,10
C16.B002421.3_39_F.1.1,-28.6523303919229,3.94907589856562,3
C16.B002427.3_39_F.1.1,-0.585058512725367,-15.1565882737758,4
C16.B002428.3_38_F.1.1,-7.97304915167974,-8.95907539625952,4
C16.B002432.3_38_F.1.1,-22.1344192707424,-21.3308184016556,1
C16.B002433.3_38_F.1.1,-21.7232834520148,-18.8060605800262,1
C16.B002762.3_39_F.1.1,18.2285550042118,-31.8378739549628,13
C16.B002765.3_38_F.1.1,22.3753403536208,-25.5468448875757,13
C16.B002769.3_39_F.1.1,20.6474835715789,-29.6554168151343,13
C16.B002777.3_39_F.1.1,-26.0255299900703,30.1220584700601,7
C16.B002955.3_56_F.1.1,-5.80428017548578,-0.0506859401074212,19
C16.B003279.3_38_F.1.1,25.7381964053517,-13.0467047249092,11
C16.B003281.3_39_F.1.1,26.7357822948993,-3.25859600847212,0
C16.B003292.3_39_F.1.1,29.6824262711834,2.05772552280611,0
C16.D041894.3_9_M.1.1,-26.1044410614096,31.6280989222192,7
C16.D041904.3_10_M.1.1,-29.1058656131873,30.9823194192971,7
C16.D041911.3_8_M.1.1,-20.4904526085656,31.5918521150269,7
C16.D042105.3_11_M.1.1,22.4578520916938,-26.0658398742714,13
C16.D042186.3_8_M.1.1,16.0645371046589,-38.3163828510044,13
C16.D042193.3_8_M.1.1,14.1314305422203,17.7750009702182,2
C16.D042473.3_10_M.1.1,-20.2121026108473,-20.5741503585827,1
C16.D042475.3_9_M.1.1,-1.05183661755671,-1.42256336900042,19
C16.D042479.3_8_M.1.1,10.9821161613912,-30.2013251623007,5
C16.D043520.3_39_F.1.1,1.20784351721448,-36.7029861899872,5
C16.D045064.3_38_F.1.1,-0.610394179273194,12.1725644767502,2
C16.MAA000385.3_10_M.1.1,10.1107134367417,-34.5074478335092,5
C16.MAA000398.3_9_M.1.1,-2.14890739203835,-18.3714329876501,4
C16.MAA000400.3_8_M.1.1,-0.74130093154864,-16.6535768174928,4
C16.MAA000409.3_10_M.1.1,21.4515107396029,38.452350721625,15
C16.MAA000427.3_11_M.1.1,21.6953295179498,-17.9312479443317,6
C16.MAA000435.3_10_M.1.1,19.6379603868712,-19.4732009810271,6
C16.MAA000510.3_8_M.1.1,-21.6550667503543,-24.1386499097464,1
C16.MAA000559.3_8_M.1.1,7.2941946301102,16.3267043391491,2
C16.MAA000572.3_8_M.1.1,29.1685000116136,-13.3479357885189,11
C16.MAA000586.3_8_M.1.1,-33.3678147979947,2.69456422181664,3
C16.MAA000587.3_8_M.1.1,-31.4991434657055,-1.09319446441482,3
C16.MAA000590.3_9_M.1.1,36.3866130109471,-11.7617246497903,0
C16.MAA000596.3_9_M.1.1,-10.6002677416591,27.044582371712,8
C16.MAA000600.3_8_M.1.1,-13.8197273182603,26.910171254324,8
C16.MAA000603.3_10_M.1.1,36.2329242730011,5.30723039931943,0
C16.MAA000605.3_10_M.1.1,30.3489163945407,-4.62132265817798,0
C16.MAA000611.3_8_M.1.1,6.5055298198607,-11.4308289821217,17
C16.MAA000612.3_9_M.1.1,12.0209879420891,-10.4126341491826,12
C16.MAA000614.3_10_M.1.1,22.5803482929906,-16.4633950267483,6
C16.MAA000617.3_10_M.1.1,28.5288692931981,-6.64976798650096,0
C16.MAA000639.3_9_M.1.1,18.2326108982664,36.6315773452763,15
C16.MAA000752.3_10_M.1.1,-17.7248108631914,-24.6498581313391,1
C16.MAA000776.3_10_M.1.1,16.4634707230556,16.7344629006966,2
C16.MAA000779.3_11_M.1.1,3.90980313347981,12.8381053721769,2
C16.MAA000844.3_10_M.1.1,8.10485065312391,16.9311929724042,2
C16.MAA000848.3_10_M.1.1,-18.3936169825839,24.4016522998262,8
C16.MAA000871.3_11_M.1.1,6.20720489152484,-9.3826506980272,17
C16.MAA000880.3_11_M.1.1,-4.4601705148904,-35.7666621498504,5
C16.MAA000901.3_10_M.1.1,-36.3220840832991,2.70412358691851,3
C16.MAA000909.3_10_M.1.1,12.3872143607286,-17.8175592450576,17
C16.MAA000914.3_9_M.1.1,17.3497377602085,20.3553945924045,2
C16.MAA000934.3_9_M.1.1,8.55073772179756,-39.8706645105785,5
C16.MAA000935.3_8_M.1.1,-13.0927224806804,15.6369515613981,9
C16.MAA000938.3_8_M.1.1,20.1063502727476,-19.0006599067788,6
C16.MAA001454.3_38_F.1.1,21.7970631999188,-28.9349996370316,13
C16.MAA001539.3_56_F.1.1,4.51852674287127,-10.285700432962,17
C16.MAA001632.3_56_F.1.1,5.34746985087306,-9.61531642136776,17
C16.MAA001844.3_38_F.1.1,-4.87321571355258,25.5158594193137,8
C16.MAA001847.3_39_F.1.1,-7.34666937485637,-21.9237281619932,1
C16.MAA001867.3_39_F.1.1,-16.2089196958731,-19.3082020205993,1
C16.MAA001869.3_38_F.1.1,9.14734739568476,-11.8369333581209,17
C16.MAA001871.3_39_F.1.1,9.5251558778142,-17.3302553955019,17
C16.MAA001872.3_39_F.1.1,6.71796749288882,-10.7136936318344,17
C16.MAA001873.3_38_F.1.1,-27.9650010334937,18.6391366701066,16
C16.MAA001875.3_39_F.1.1,-23.9211571786009,24.9931075256063,16
C16.MAA001883.3_39_F.1.1,17.2347041418712,1.21865741427426,18
C16.MAA001884.3_38_F.1.1,15.8694264140437,11.0635365733668,18
C17.B000126.3_39_F.1.1,17.8349903457784,-15.1385940770081,6
C17.B000166.3_56_F.1.1,6.74055477146424,39.2861035658952,10
C17.B000167.3_56_F.1.1,5.23758740896043,37.2731586782216,10
C17.B000168.3_57_F.1.1,9.28054617480725,36.9430228122799,10
C17.B000825.3_38_F.1.1,28.0557788690988,-11.7281309302167,11
C17.B000826.3_39_F.1.1,37.801957938406,-0.914798981856151,0
C17.B000971.3_39_F.1.1,12.5756699714255,18.0436598077437,2
C17.B001689.3_38_F.1.1,26.5632503194259,-12.0157363740625,11
C17.B001717.3_38_F.1.1,-26.4689229191735,-4.29110872051626,3
C17.B001750.3_38_F.1.1,12.3018349417741,17.9820625682518,2
C17.B001960.3_56_F.1.1,-28.0219298196045,1.82255713452256,3
C17.B002010.3_39_F.1.1,-1.92658486436334,-9.53073933372539,4
C17.B002011.3_38_F.1.1,-11.1551442503075,-6.88608994847654,4
C17.B002309.3_57_F.1.1,8.38621448630168,34.2973516493668,10
C17.B002423.3_39_F.1.1,-29.825105993124,1.70345157441609,3
C17.B002427.3_39_F.1.1,-33.0921664526482,-3.31197208439374,3
C17.B002428.3_38_F.1.1,-8.60094064820054,-10.3061840363361,4
C17.B002432.3_38_F.1.1,-21.5775085098836,-20.5841465579477,1
C17.B002433.3_38_F.1.1,-20.8579043735029,-16.2163010848381,1
C17.B002436.3_39_F.1.1,-21.4635102511016,-21.588593914567,1
C17.B002438.3_38_F.1.1,-16.9178852770495,-14.7167613636256,1
C17.B002762.3_39_F.1.1,18.5237787250954,-32.1640208805774,13
C17.B002765.3_38_F.1.1,20.7696992944375,-30.8109233060952,13
C17.B003279.3_38_F.1.1,32.6267733110422,-17.9374754266107,11
C17.B003283.3_38_F.1.1,19.4028388917911,-16.2055440579743,6
C17.B003290.3_38_F.1.1,-14.8879901845171,17.7169591153012,9
C17.B003292.3_39_F.1.1,28.7843118908133,1.95566481453884,0
C17.D041894.3_9_M.1.1,-21.5160879190789,37.4877889506825,7
C17.D041904.3_10_M.1.1,-27.7428039422782,31.5606988767311,7
C17.D041911.3_8_M.1.1,-20.5565953301487,30.8308895639694,7
C17.D042044.3_9_M.1.1,20.1408523437713,2.37806004540596,18
C17.D042105.3_11_M.1.1,22.0827788873049,-27.4725061699647,13
C17.D042186.3_8_M.1.1,17.1023878493627,-36.8822427897696,13
C17.D042193.3_8_M.1.1,19.5553954533485,4.70225196895971,18
C17.D042474.3_8_M.1.1,15.404482709401,-39.0151325381025,13
C17.D042475.3_9_M.1.1,-21.2969187481314,-21.651099778402,1
C17.D043520.3_39_F.1.1,-38.055027435766,1.60818042814426,3
C17.D045140.3_38_F.1.1,18.8467803445822,34.8349645459097,15
C17.MAA000400.3_8_M.1.1,-1.09381363838532,-16.8216696300858,4
C17.MAA000409.3_10_M.1.1,21.5191107647363,32.0080018100343,15
C17.MAA000435.3_10_M.1.1,20.4086521493144,-7.8992241419354,6
C17.MAA000439.3_10_M.1.1,-7.90029046227539,-29.291433926542,1
C17.MAA000452.3_8_M.1.1,-9.21271407412879,-1.66701173065739,19
C17.MAA000531.3_8_M.1.1,-33.9010084324741,3.50793759485732,3
C17.MAA000559.3_8_M.1.1,12.6199726714309,18.5811641946178,2
C17.MAA000583.3_9_M.1.1,4.43904100865233,-13.5870453863186,17
C17.MAA000586.3_8_M.1.1,-35.830150790399,0.61481886181499,3
C17.MAA000589.3_9_M.1.1,-31.2935429066222,3.14927896211667,3
C17.MAA000591.3_8_M.1.1,31.2034233028304,0.611533168125434,0
C17.MAA000594.3_8_M.1.1,-16.2909453980758,4.39947275327896,14
C17.MAA000595.3_9_M.1.1,-13.3485876851046,3.69806408154217,14
C17.MAA000596.3_9_M.1.1,-6.18112670337189,31.0869271350727,8
C17.MAA000600.3_8_M.1.1,-14.1279418813143,25.5672355543136,8
C17.MAA000603.3_10_M.1.1,37.7774369725552,5.95713490376611,0
C17.MAA000605.3_10_M.1.1,30.4464672582354,-9.4456708757149,0
C17.MAA000611.3_8_M.1.1,6.47261694892428,-9.33509178842843,17
C17.MAA000612.3_9_M.1.1,10.2142396769918,-18.3667746496719,17
C17.MAA000614.3_10_M.1.1,22.8407165028576,-15.8973243516465,6
C17.MAA000617.3_10_M.1.1,35.2871265337138,2.35171492790521,0
C17.MAA000638.3_9_M.1.1,-18.3475245838477,9.15410974532743,9
C17.MAA000639.3_9_M.1.1,20.6058195935771,28.9677468012401,15
C17.MAA000652.3_10_M.1.1,14.5690208336588,12.1746293806075,18
C17.MAA000776.3_10_M.1.1,-0.927733581438585,-36.6336943326077,5
C17.MAA000779.3_11_M.1.1,3.37813556317481,19.8296415602635,2
C17.MAA000844.3_10_M.1.1,10.8023668638037,-33.6351603673224,5
C17.MAA000848.3_10_M.1.1,-6.56727468657609,29.7243456773948,8
C17.MAA000871.3_11_M.1.1,11.1101342851591,-18.4027974350892,17
C17.MAA000880.3_11_M.1.1,-4.44400029733891,-36.1493579877136,5
C17.MAA000903.3_11_M.1.1,-20.1707038366835,6.69197338162946,14
C17.MAA000906.3_11_M.1.1,-41.8129178015987,2.15061098327081,3
C17.MAA000908.3_10_M.1.1,-34.9800564366413,-8.20265226126706,3
C17.MAA000909.3_10_M.1.1,9.41179462000324,-14.6514280699377,17
C17.MAA000914.3_9_M.1.1,-31.6450347032761,3.13357640411875,3
C17.MAA000924.3_8_M.1.1,-20.708978721448,3.63272610909589,14
C17.MAA000925.3_9_M.1.1,-16.3249208015014,19.6568480726171,9
C17.MAA000926.3_9_M.1.1,-13.4450259441228,20.5568309973348,9
C17.MAA000940.3_8_M.1.1,-15.4895573152021,12.7458987699351,9
C17.MAA000942.3_8_M.1.1,-13.6231216344861,13.3166582902722,9
C17.MAA001539.3_56_F.1.1,-27.1445798700134,19.5113798186087,16
C17.MAA001632.3_56_F.1.1,12.6723856209302,-16.9732053167762,17
C17.MAA001865.3_38_F.1.1,-10.2904309380138,-18.6442279970167,1
C17.MAA001867.3_39_F.1.1,-8.00755263154923,-18.3240261800292,1
C17.MAA001871.3_39_F.1.1,9.38131904663529,-12.3547142223731,17
C17.MAA001875.3_39_F.1.1,4.86263636236351,-9.10991967635665,17
C17.MAA001883.3_39_F.1.1,8.47436422411169,21.2528879337592,2
C17.MAA001887.3_39_F.1.1,-10.41442979364,30.9963134798767,8
C18.B000126.3_39_F.1.1,15.7144038943298,-11.8995301110607,6
C18.B000166.3_56_F.1.1,4.83238660498612,32.5930303705498,10
C18.B000167.3_56_F.1.1,5.56320238526999,39.9295333645997,10
C18.B000168.3_57_F.1.1,6.7987176945805,33.4035393082716,10
C18.B000412.3_56_F.1.1,-24.4772257697809,0.430613974273998,3
C18.B000621.3_56_F.1.1,-16.135140209045,17.8208898184766,9
C18.B000634.3_56_F.1.1,-4.03904317403842,-10.9628837036347,4
C18.B000825.3_38_F.1.1,24.541194391557,-6.32287778615641,11
C18.B000826.3_39_F.1.1,37.177220860505,2.11016425840939,0
C18.B000971.3_39_F.1.1,7.02128800639586,-37.5765787492031,5
C18.B001176.3_56_F.1.1,28.0980959124532,2.33969309217803,0
C18.B001689.3_38_F.1.1,27.9426959087173,-12.3434684679578,11
C18.B001750.3_38_F.1.1,4.35655269491582,17.7596768346685,2
C18.B002010.3_39_F.1.1,-4.56952767708869,-0.412417599185986,19
C18.B002011.3_38_F.1.1,-9.49910696811283,-10.6671684881235,4
C18.B002309.3_57_F.1.1,8.22567092005134,28.8046938586877,10
C18.B002427.3_39_F.1.1,0.145341748311949,-12.726799112771,4
C18.B002428.3_38_F.1.1,-10.4063012130827,-8.93791232577597,4
C18.B002429.3_38_F.1.1,-27.6261702584198,1.23584095932959,3
C18.B002431.3_39_F.1.1,-33.2507459352074,3.84394572333704,3
C18.B002432.3_38_F.1.1,-14.6362293348955,-14.0632545534192,1
C18.B002433.3_38_F.1.1,-18.0068890181096,-13.1977252850321,1
C18.B002436.3_39_F.1.1,-22.9934551817025,-20.0872636149159,1
C18.B002437.3_39_F.1.1,-20.7126069802943,-15.8132490742653,1
C18.B002438.3_38_F.1.1,-19.5683638585715,-15.3527254605859,1
C18.B002762.3_39_F.1.1,21.9348577881699,-29.5786259329266,13
C18.B002765.3_38_F.1.1,21.7303949091981,-30.5563319419879,13
C18.B002769.3_39_F.1.1,20.9116851664665,-29.9227334546451,13
C18.B002777.3_39_F.1.1,-15.2789491141752,36.6867633614558,7
C18.B002780.3_38_F.1.1,-20.7646235745407,30.9437615095686,7
C18.B003278.3_38_F.1.1,27.9227110589286,-12.1666175396026,11
C18.B003279.3_38_F.1.1,31.2476157569026,-12.5197436485599,11
C18.B003283.3_38_F.1.1,19.1529072402912,-11.3205306918605,6
C18.B003292.3_39_F.1.1,31.5194141597322,5.9620838945934,0
C18.D041894.3_9_M.1.1,-33.7819615268972,29.6043724597825,7
C18.D041904.3_10_M.1.1,-25.5257090334443,32.3549767612535,7
C18.D041911.3_8_M.1.1,-22.6751500528676,33.5642015972746,7
C18.D042105.3_11_M.1.1,22.1824687913764,-27.0885872145852,13
C18.D042185.3_9_M.1.1,18.257062698498,-35.7579411276463,13
C18.D042186.3_8_M.1.1,15.4136512002621,-37.8984012642058,13
C18.D042193.3_8_M.1.1,18.5402856816593,4.88132636623443,18
C18.D042475.3_9_M.1.1,-39.7729337321894,-2.78367887764135,3
C18.D042479.3_8_M.1.1,18.6028986956575,-0.271768923161864,18
C18.D045064.3_38_F.1.1,-27.1836954507944,-5.49196567128012,3
C18.MAA000386.3_11_M.1.1,-39.5798103997761,-0.247147500864039,3
C18.MAA000398.3_9_M.1.1,-8.55068050793793,-3.22829311621469,19
C18.MAA000400.3_8_M.1.1,-1.67559865510202,-14.8223306380066,4
C18.MAA000409.3_10_M.1.1,23.6905210787889,34.6458156206839,15
C18.MAA000427.3_11_M.1.1,19.6206464594771,-15.0078000037731,6
C18.MAA000442.3_11_M.1.1,-9.65049065575994,-25.6853404963403,1
C18.MAA000452.3_8_M.1.1,-40.4073335512423,1.0777607473413,3
C18.MAA000508.3_9_M.1.1,3.78150668127343,17.3825097111927,2
C18.MAA000559.3_8_M.1.1,11.9520342268978,19.2072439393562,2
C18.MAA000560.3_10_M.1.1,-16.8663252360375,11.425808975802,9
C18.MAA000564.3_10_M.1.1,-15.0144983041125,16.6045816171375,9
C18.MAA000583.3_9_M.1.1,-17.5621357430644,5.04111872042538,14
C18.MAA000586.3_8_M.1.1,-3.49988334715567,-8.63601384624647,4
C18.MAA000593.3_8_M.1.1,33.6930273591294,-1.64787135521973,0
C18.MAA000596.3_9_M.1.1,-10.4202201953638,28.5820186550969,8
C18.MAA000600.3_8_M.1.1,-12.2109533542244,29.774112516211,8
C18.MAA000603.3_10_M.1.1,27.9470172978498,-10.9076497640974,11
C18.MAA000604.3_10_M.1.1,34.6716016593695,5.84020263696266,0
C18.MAA000605.3_10_M.1.1,32.4685428173346,-11.5753552971957,11
C18.MAA000611.3_8_M.1.1,-25.9241560982195,23.1648127349513,16
C18.MAA000612.3_9_M.1.1,-14.8030010173878,6.76018502194439,14
C18.MAA000614.3_10_M.1.1,21.3073441902227,-16.8138032028846,6
C18.MAA000617.3_10_M.1.1,36.7895774088201,5.3024321157298,0
C18.MAA000639.3_9_M.1.1,19.7918719211418,33.7588752555124,15
C18.MAA000652.3_10_M.1.1,15.459845687102,6.77341967460212,18
C18.MAA000776.3_10_M.1.1,9.32019050816622,20.490507114239,2
C18.MAA000779.3_11_M.1.1,-3.25480751734737,-34.0844389267866,5
C18.MAA000801.3_11_M.1.1,-14.8300440291698,-1.66782321920949,14
C18.MAA000844.3_10_M.1.1,13.4850279052074,20.3392586488073,2
C18.MAA000848.3_10_M.1.1,-12.2859547782033,28.8322329348693,8
C18.MAA000870.3_10_M.1.1,-28.8346061271426,18.2802972878538,16
C18.MAA000871.3_11_M.1.1,12.21619861587,-15.1764371242938,17
C18.MAA000901.3_10_M.1.1,-40.8918993298119,1.11913555983893,3
C18.MAA000903.3_11_M.1.1,-37.1007478805606,2.27036214763496,3
C18.MAA000906.3_11_M.1.1,-41.9290512561453,2.05591213381913,3
C18.MAA000908.3_10_M.1.1,-34.5531419104215,-8.00745402628662,3
C18.MAA000909.3_10_M.1.1,-14.8385177203124,5.61873623204451,14
C18.MAA000925.3_9_M.1.1,-15.3528780876701,13.6428129941811,9
C18.MAA000930.3_8_M.1.1,-16.8011619838062,20.6155609839117,9
C18.MAA000937.3_8_M.1.1,5.48251766381552,-9.85035940046859,17
C18.MAA000940.3_8_M.1.1,-14.510279519362,20.4091315705663,9
C18.MAA000944.3_9_M.1.1,-9.58525444843492,21.301578488264,9
C18.MAA001539.3_56_F.1.1,-30.848321589912,18.9005609726325,16
C18.MAA001632.3_56_F.1.1,9.9516539398608,-11.5386956184347,17
C18.MAA001844.3_38_F.1.1,-7.38004679770846,26.1428800921576,8
C18.MAA001865.3_38_F.1.1,-8.25014313052998,-19.3050269477549,1
C18.MAA001867.3_39_F.1.1,-10.5971701665949,-17.2594381768685,1
C18.MAA001869.3_38_F.1.1,10.2076051270025,-12.3275987520791,17
C18.MAA001873.3_38_F.1.1,-30.2100240590248,19.4200180190966,16
C18.MAA001875.3_39_F.1.1,11.2674818283427,-0.981574238460918,12
C18.MAA001884.3_38_F.1.1,10.1290785692751,15.4383991059153,2
C18.MAA001887.3_39_F.1.1,-14.4223709987117,25.0304963468399,8
C19.B000126.3_39_F.1.1,14.853335825922,-13.683950380522,6
C19.B000127.3_38_F.1.1,-21.5948895954242,-22.8742837863946,1
C19.B000166.3_56_F.1.1,8.65457884732147,35.6955126808597,10
C19.B000167.3_56_F.1.1,6.40997842957741,37.707672635961,10
C19.B000412.3_56_F.1.1,-3.6193292297921,-8.21794242028964,4
C19.B000633.3_56_F.1.1,0.717002104633888,-12.9305151862471,4
